transaction_id,customer_id,amount,transaction_date
114681,36484,196.15,2025-01-19
114682,38085,105.53,2023-03-04
114683,35981,141.06,2022-11-09
114684,14671,127.14,2022-08-16
114685,38795,57.42,2023-12-15
114686,27083,52.37,2023-10-02
114687,47131,193.03,2025-01-10
114688,38246,193.41,2023-11-06
114689,7521,105.16,2022-04-12
114690,31062,56.25,2023-04-25
114691,33749,187.6,2022-08-20
114692,7012,77.68,2022-05-24
114693,39803,54.78,2022-12-18
114694,36504,155.75,2024-04-09
114695,13877,71.46,2023-07-02
114696,15590,133.73,2024-10-29
114697,27982,63.98,2023-06-05
114698,43379,188.34,2022-06-15
114699,24515,20.2,2023-09-08
114700,19356,113.24,2023-03-13
114701,41985,77.21,2022-08-25
114702,40496,18.23,2022-08-30
114703,45855,35.12,2022-10-17
114704,22771,165.96,2024-07-20
114705,4446,80.59,2024-04-01
114706,6582,178.22,2025-01-16
114707,29537,160.89,2022-03-25
114708,20488,164.3,2024-12-13
114709,40109,182.14,2024-05-29
114710,17184,136.53,2023-05-28
114711,26229,184.04,2022-06-29
114712,2617,56.88,2022-05-15
114713,45203,33.8,2022-07-06
114714,35773,58.49,2024-04-27
114715,18332,103.27,2023-09-10
114716,45467,115.56,2023-08-07
114717,30926,93.78,2024-04-19
114718,7113,55.14,2022-05-12
114719,29913,158.97,2022-04-18
114720,22215,78.91,2024-11-08
114721,18800,160.12,2025-03-07
114722,39419,120.35,2024-03-09
114723,13930,167.53,2024-03-26
114724,27206,107.49,2022-11-03
114725,42565,104.57,2022-12-06
114726,45237,10.95,2024-05-26
114727,9097,141.58,2023-01-30
114728,15867,9.95,2024-10-07
114729,39939,150.94,2022-08-11
114730,34077,175.96,2024-01-01
114731,25490,120.85,2024-10-07
114732,8713,68.95,2024-05-11
114733,29714,41.97,2022-04-01
114734,19826,73.38,2024-12-03
114735,34840,176.87,2022-08-25
114736,18194,37.58,2024-07-25
114737,47832,49.57,2024-03-14
114738,27278,145.39,2025-02-20
114739,47227,162.2,2023-03-21
114740,32955,55.21,2022-03-31
114741,4430,137.89,2024-09-16
114742,46675,183.22,2022-08-26
114743,7609,129.57,2022-08-07
114744,37318,15.84,2024-01-22
114745,48259,55.75,2024-01-05
114746,49892,78.05,2022-10-02
114747,38788,172.98,2022-03-31
114748,2958,107.92,2024-12-09
114749,10551,50.53,2022-03-12
114750,12489,183.97,2024-04-14
114751,1598,138.31,2024-01-31
114752,19736,103.57,2022-09-07
114753,15981,82.1,2024-04-12
114754,25766,115.87,2023-10-27
114755,24031,169.21,2023-04-16
114756,714,169.19,2023-06-05
114757,31461,42.63,2023-01-13
114758,27724,78.63,2024-03-14
114759,44579,76.69,2023-07-31
114760,39909,37.94,2024-04-15
114761,23342,77.54,2023-04-28
114762,19616,184.52,2022-03-23
114763,505,24.32,2024-11-21
114764,32786,128.02,2024-02-19
114765,34284,42.18,2024-10-07
114766,13562,18.31,2023-07-21
114767,36765,32.96,2022-08-02
114768,24596,111.72,2023-11-27
114769,10085,13.48,2022-06-01
114770,13125,21.6,2023-07-05
114771,20937,92.73,2023-07-23
114772,12714,150.84,2023-06-20
114773,45046,167.55,2022-06-24
114774,13194,199.44,2022-08-05
114775,20084,71.27,2022-03-25
114776,27081,85.46,2023-08-06
114777,431,121.2,2023-05-19
114778,945,48.01,2024-04-19
114779,25286,91.85,2024-03-25
114780,25446,107.61,2022-11-13
114781,29556,38.32,2025-01-27
114782,49352,98.43,2024-07-21
114783,8045,165.71,2023-05-10
114784,11800,116.35,2023-02-24
114785,40844,76.27,2022-11-17
114786,20857,169.35,2022-05-18
114787,39254,86.9,2022-03-30
114788,33601,170.49,2022-07-26
114789,14130,147.72,2022-12-12
114790,22953,79.85,2024-04-15
114791,23218,35.84,2024-03-15
114792,16203,153.37,2024-07-31
114793,15865,153.93,2022-12-02
114794,48429,125,2023-06-10
114795,30746,152.96,2024-08-22
114796,18845,158.76,2025-01-19
114797,40000,146.76,2024-02-09
114798,33083,173.81,2022-11-15
114799,23228,51.41,2025-01-12
114800,22317,125.48,2024-07-30
114801,47203,106.94,2022-11-25
114802,44639,97.8,2023-07-02
114803,48722,21.84,2023-02-14
114804,49793,170.37,2023-04-17
114805,47040,174.48,2022-11-17
114806,26045,197.82,2022-03-28
114807,4602,80.46,2023-09-15
114808,35164,96.79,2023-01-19
114809,22096,115.36,2023-10-05
114810,586,130.09,2023-03-07
114811,48299,53.96,2022-07-03
114812,11422,159.75,2022-03-16
114813,36140,176.74,2024-02-19
114814,48405,180.06,2024-11-17
114815,45312,61.28,2024-05-08
114816,29091,54.16,2023-09-08
114817,1688,121.44,2022-12-11
114818,19760,35.08,2022-03-10
114819,26286,113.01,2024-07-27
114820,10165,144.27,2024-08-25
114821,25389,153.28,2024-06-28
114822,31628,129.97,2022-09-11
114823,25079,74.24,2022-11-14
114824,43534,15.01,2024-05-20
114825,28705,64.03,2022-09-17
114826,45902,117.81,2022-03-15
114827,37779,153.44,2022-08-16
114828,24939,10.84,2024-11-15
114829,37146,97.94,2024-04-19
114830,3576,161.65,2025-01-24
114831,3798,88.3,2023-12-27
114832,44552,27.78,2025-03-05
114833,1288,25.49,2022-10-12
114834,20066,11.54,2023-10-21
114835,4903,47.26,2023-03-04
114836,19636,74.96,2022-11-14
114837,6183,117.43,2024-09-12
114838,17919,152.32,2022-08-05
114839,9221,87.66,2022-10-04
114840,8436,193.22,2023-07-09
114841,12393,157.07,2023-02-06
114842,13673,60.91,2023-01-19
114843,43580,49.66,2024-02-17
114844,25899,153.62,2023-03-06
114845,28972,119.53,2022-06-30
114846,40235,61.75,2024-07-03
114847,31822,193.33,2022-12-29
114848,10098,147.74,2023-06-26
114849,14277,118.55,2023-02-02
114850,40381,42.67,2025-01-07
114851,47818,179.34,2023-04-24
114852,27464,178.07,2023-03-28
114853,3758,80.66,2022-08-03
114854,2494,151.14,2024-02-02
114855,4792,185.41,2023-09-12
114856,49970,198.8,2022-07-18
114857,15262,173.06,2024-04-06
114858,8107,98.46,2023-12-29
114859,42733,141.74,2023-12-02
114860,15119,136.67,2024-09-05
114861,28145,62.08,2022-04-26
114862,21580,100.51,2022-12-24
114863,31941,161.71,2022-05-03
114864,13943,142.49,2025-02-14
114865,33246,198.91,2023-01-24
114866,32686,83.53,2023-10-08
114867,31017,66.65,2022-10-19
114868,18808,112,2024-05-02
114869,7195,149.28,2023-09-25
114870,45334,81.27,2024-09-07
114871,49879,6.2,2023-04-14
114872,22401,156.37,2025-03-07
114873,2434,165.88,2023-06-04
114874,48507,68.69,2024-10-20
114875,13527,36.09,2023-12-08
114876,8205,71.12,2023-09-11
114877,23583,14.53,2024-02-05
114878,31187,6.22,2024-12-17
114879,22204,173.55,2022-07-07
114880,41136,138.14,2022-11-20
114881,17425,40.63,2022-11-03
114882,34106,63.31,2023-12-20
114883,42684,149.19,2022-09-26
114884,7737,151.84,2022-11-01
114885,48853,134.3,2024-03-01
114886,24197,47.03,2022-11-20
114887,11768,121.93,2023-08-13
114888,16152,174.54,2022-07-18
114889,39218,181.28,2022-04-22
114890,8243,30.59,2022-10-19
114891,3867,148.97,2023-09-16
114892,48629,161.15,2023-05-27
114893,13101,189.92,2023-09-02
114894,32307,86.36,2022-10-28
114895,40670,122.89,2024-12-09
114896,39215,189.7,2024-01-28
114897,38580,121.34,2025-01-16
114898,33181,168.52,2023-12-04
114899,27017,38.01,2022-05-20
114900,24173,180.01,2024-08-25
114901,39481,48.75,2023-04-09
114902,45336,20.14,2024-07-06
114903,16772,16.8,2023-01-14
114904,47217,140.73,2024-04-30
114905,44632,133.36,2022-07-25
114906,27361,142.67,2022-11-01
114907,29450,73.56,2024-07-07
114908,42715,110.21,2024-02-07
114909,28628,105.23,2024-05-26
114910,22377,91.61,2023-03-03
114911,30563,41.15,2023-11-04
114912,6656,9.75,2023-08-14
114913,38141,64.86,2023-05-11
114914,3122,23.28,2023-08-30
114915,13552,188.35,2022-07-19
114916,576,107.47,2022-04-05
114917,35426,110.04,2023-03-22
114918,6794,130.37,2024-07-27
114919,31448,157.64,2023-06-20
114920,43763,191.74,2025-01-04
114921,4734,191.12,2022-05-29
114922,32398,52.26,2024-11-11
114923,4676,195.55,2023-09-11
114924,19411,198.56,2022-10-30
114925,3924,60.26,2022-07-27
114926,24312,97.56,2024-03-11
114927,38075,133.51,2024-07-09
114928,2920,57.07,2023-03-24
114929,23284,102.67,2022-09-23
114930,11085,171.68,2024-02-01
114931,1970,71.58,2024-07-23
114932,18345,128.28,2022-03-22
114933,21617,57.98,2023-05-23
114934,7351,11.77,2022-09-26
114935,26125,95.2,2022-08-26
114936,4200,8.05,2022-09-17
114937,36238,186.5,2023-04-28
114938,35406,61.79,2023-08-05
114939,28819,145.82,2024-04-16
114940,35113,60.75,2023-07-09
114941,43638,131.43,2024-05-29
114942,1150,9.46,2023-05-16
114943,31733,12.62,2025-02-02
114944,26479,162.62,2023-08-16
114945,36753,115.46,2022-07-02
114946,5383,190.77,2023-04-30
114947,39418,89.68,2024-11-28
114948,5766,137.94,2024-10-11
114949,30608,56.15,2024-07-17
114950,7883,76.55,2023-06-17
114951,6818,120.97,2024-11-23
114952,26995,22.04,2023-03-03
114953,42209,158.22,2024-06-22
114954,35800,138.78,2024-08-04
114955,9019,32.74,2024-03-12
114956,31346,199.84,2024-03-15
114957,42758,45.59,2022-06-04
114958,222,23.72,2024-03-08
114959,6968,152.64,2023-12-09
114960,26759,108.87,2023-12-02
114961,42071,170.04,2024-01-23
114962,46799,154.27,2024-02-08
114963,34030,20.59,2024-11-30
114964,24431,22.05,2023-05-05
114965,37609,86.65,2024-05-26
114966,22904,73.4,2024-01-23
114967,43903,83.46,2023-08-12
114968,11680,13.29,2023-06-24
114969,37164,186.97,2024-11-25
114970,48044,56.36,2024-05-09
114971,1097,102.68,2022-11-15
114972,24778,52.09,2024-03-13
114973,10016,49.16,2023-11-06
114974,49238,77.15,2022-05-03
114975,6397,75.87,2022-11-13
114976,26266,114.36,2024-05-20
114977,27760,29.87,2022-10-25
114978,38687,170.5,2025-02-04
114979,25961,87.7,2025-02-28
114980,43647,113.09,2022-03-13
114981,4595,24.14,2022-04-25
114982,46226,152.59,2024-03-09
114983,3063,67.52,2022-09-19
114984,23828,41.09,2023-03-03
114985,31927,13.92,2023-10-21
114986,18881,62.97,2024-01-02
114987,28693,180.34,2023-01-16
114988,25914,171.49,2022-12-20
114989,41389,186.47,2023-11-03
114990,46283,190.18,2025-01-05
114991,29251,67.49,2022-08-28
114992,12090,139.35,2025-01-07
114993,21712,98.33,2024-03-26
114994,3775,148.15,2024-01-20
114995,42359,155.98,2024-05-11
114996,9579,35.1,2023-04-16
114997,31110,37.14,2024-04-16
114998,12130,73.41,2024-04-26
114999,26140,190.09,2024-03-22
115000,9150,157.42,2024-04-02
115001,32079,195.89,2022-04-18
115002,5012,110.14,2023-11-13
115003,5913,43.73,2023-11-15
115004,23926,190.99,2022-09-04
115005,47933,164.86,2024-07-22
115006,21360,38.36,2022-04-02
115007,36954,185.95,2023-11-06
115008,46183,14,2022-10-10
115009,7574,114.94,2023-03-21
115010,45891,163,2022-09-28
115011,43202,165.33,2022-12-10
115012,46741,26.57,2022-08-10
115013,12492,55.4,2023-08-09
115014,28401,181.85,2022-08-21
115015,36730,7.55,2022-07-30
115016,7440,34.8,2022-04-21
115017,19555,147.31,2023-07-24
115018,1116,116.24,2024-11-01
115019,23043,175.13,2024-05-29
115020,44121,157.27,2023-10-12
115021,37394,186.19,2025-02-09
115022,24683,71.98,2023-10-15
115023,14152,109.21,2024-08-21
115024,28102,28.31,2022-06-14
115025,37623,197.66,2023-04-03
115026,37069,49.79,2022-11-12
115027,31503,50.88,2024-03-26
115028,1568,140.66,2024-09-25
115029,11405,122.35,2023-06-17
115030,8483,17.07,2023-09-09
115031,40510,139.09,2022-10-16
115032,45708,152.29,2022-12-27
115033,29237,70.38,2024-02-21
115034,16062,159.17,2022-11-05
115035,15530,176.07,2024-09-25
115036,30477,125.77,2023-08-15
115037,10958,126.59,2024-04-12
115038,45520,17.27,2024-01-03
115039,23014,180.47,2022-03-22
115040,24566,30.15,2024-09-03
115041,22844,50.11,2023-07-15
115042,18356,194.21,2024-02-19
115043,44763,113.28,2022-08-11
115044,1770,84.07,2022-05-24
115045,47463,20.35,2023-07-06
115046,4776,166.96,2022-07-11
115047,10156,185.08,2024-01-11
115048,17405,120.7,2023-03-20
115049,8199,163.27,2024-03-12
115050,39382,153.73,2023-10-05
115051,5151,51.61,2022-12-19
115052,23317,160.06,2024-12-03
115053,20643,144.11,2023-08-03
115054,12276,76.22,2023-11-27
115055,11751,157.63,2023-08-27
115056,6719,161.13,2022-11-21
115057,30231,159.9,2022-10-22
115058,39409,29.81,2024-06-19
115059,41090,143.7,2022-04-26
115060,19835,52.24,2024-11-30
115061,30099,84.64,2024-09-13
115062,11777,67.31,2024-02-01
115063,26151,15.15,2022-12-12
115064,17590,122.15,2024-06-07
115065,23464,120.01,2023-12-29
115066,38114,125.52,2024-12-19
115067,36547,186.3,2023-08-05
115068,25882,51.02,2024-03-16
115069,22997,111.9,2025-01-15
115070,211,95.35,2023-01-22
115071,43114,27.28,2024-01-12
115072,44705,119.74,2023-05-07
115073,32394,82.5,2022-03-27
115074,2955,185.44,2024-12-29
115075,1366,187.07,2025-01-31
115076,14854,53.73,2022-11-05
115077,15100,182.38,2023-02-20
115078,15475,83.42,2022-07-28
115079,4321,143.63,2023-12-03
115080,47814,152.06,2023-05-18
115081,1889,96.6,2023-04-21
115082,14179,105.35,2022-12-26
115083,16391,29.28,2024-05-03
115084,12129,71,2024-10-28
115085,14757,82.64,2023-02-16
115086,16399,89.32,2023-11-26
115087,41478,192.45,2024-09-29
115088,36210,124.53,2024-11-21
115089,20712,74.88,2023-04-08
115090,40036,77.61,2023-10-05
115091,558,24.25,2023-12-31
115092,16352,119.85,2023-03-02
115093,10859,71.43,2022-07-13
115094,11893,156.65,2022-07-24
115095,49506,154.52,2022-09-29
115096,11402,140.8,2024-01-03
115097,36151,139.58,2022-05-18
115098,30430,83.18,2023-06-23
115099,16900,138.32,2022-06-03
115100,40350,100.53,2024-12-06
115101,42435,190.92,2024-03-29
115102,14198,160.89,2022-04-14
115103,32091,29.32,2023-04-07
115104,25325,147.35,2023-07-03
115105,39130,111.86,2022-06-02
115106,25147,56.17,2024-12-08
115107,11210,93.67,2024-06-12
115108,19850,39.74,2023-09-29
115109,19144,28.42,2023-10-28
115110,3025,106.22,2024-05-24
115111,26164,64.58,2024-11-04
115112,10543,126.38,2024-01-21
115113,11155,129.66,2023-12-26
115114,38811,145.06,2025-02-28
115115,21622,112.43,2023-05-03
115116,6973,57.39,2024-06-17
115117,9563,75.25,2023-09-16
115118,23642,9.16,2024-06-07
115119,48222,20.59,2024-02-12
115120,25805,60.75,2024-01-27
115121,43579,147.18,2024-11-14
115122,16991,113.26,2022-08-02
115123,25109,114.99,2023-08-03
115124,18219,170.86,2024-03-22
115125,40827,88.66,2022-08-14
115126,45740,24.96,2023-08-16
115127,33366,19.68,2024-12-04
115128,3373,184.59,2022-10-24
115129,16695,42.37,2022-07-07
115130,37062,8.36,2024-01-13
115131,25216,78.95,2023-04-08
115132,26361,9.73,2022-12-01
115133,3036,197.47,2022-10-18
115134,44950,37.6,2025-01-12
115135,32670,183.83,2022-10-13
115136,13919,169.39,2023-04-23
115137,37222,79.35,2023-05-17
115138,19125,127.81,2023-11-16
115139,7455,35.34,2022-04-19
115140,11448,63.73,2023-09-06
115141,1902,157.3,2024-05-01
115142,32246,154.49,2022-03-23
115143,15691,73.08,2024-04-21
115144,33170,45.66,2022-04-08
115145,35970,31.75,2023-05-04
115146,22764,12.03,2024-08-29
115147,28216,76.73,2024-02-19
115148,22466,96.99,2024-09-21
115149,3890,48.22,2023-09-28
115150,12438,174.56,2023-07-08
115151,48690,162.88,2022-10-18
115152,42728,34.8,2023-05-05
115153,46401,57.5,2024-05-09
115154,15704,58.32,2024-06-29
115155,35215,10.15,2024-01-20
115156,42543,44.84,2022-03-31
115157,2036,94.6,2022-06-22
115158,41063,57.53,2023-01-30
115159,43460,88.71,2024-12-07
115160,7088,196.69,2022-05-13
115161,23168,74.81,2023-07-05
115162,32345,18.31,2022-04-03
115163,1264,145.71,2023-04-16
115164,29070,65.08,2024-04-19
115165,7738,45.58,2023-12-30
115166,36196,194.65,2024-03-13
115167,15604,41.24,2022-05-12
115168,16456,71.56,2023-11-06
115169,17424,194.73,2024-11-14
115170,27370,135.21,2024-03-24
115171,46954,146.64,2023-12-04
115172,21544,168.24,2023-03-10
115173,26221,101.8,2022-05-05
115174,4977,151.24,2024-01-02
115175,22307,146.45,2024-01-01
115176,22919,34.81,2024-06-12
115177,43194,91.06,2023-07-07
115178,35663,82.94,2023-10-11
115179,32782,34.35,2022-12-12
115180,22466,57.6,2022-10-24
115181,9830,171.39,2025-01-26
115182,36586,15.18,2022-07-30
115183,37391,163.24,2022-10-18
115184,6761,172.9,2025-01-06
115185,2350,120.96,2024-10-30
115186,35463,68.07,2023-02-28
115187,11386,172.53,2022-04-14
115188,34061,149.09,2023-03-17
115189,43617,115.1,2023-12-06
115190,27856,61.76,2023-10-19
115191,43458,39.59,2024-09-09
115192,1245,40.45,2022-12-27
115193,31736,43.46,2024-05-24
115194,21237,100.11,2023-02-20
115195,49656,183.13,2023-09-21
115196,28734,9.55,2023-02-08
115197,18763,160.75,2022-09-09
115198,15910,66.34,2024-10-19
115199,30661,63.67,2025-01-31
115200,16352,9.69,2023-01-23
115201,11722,171.87,2024-06-09
115202,9946,32.34,2023-01-16
115203,41171,115.78,2023-11-02
115204,9680,74.68,2023-01-03
115205,10162,85.84,2023-08-27
115206,47287,52.58,2023-12-07
115207,22936,16.02,2022-10-06
115208,36955,154.09,2023-03-01
115209,49173,68.99,2024-01-01
115210,29300,178.75,2022-08-29
115211,13406,20.27,2024-11-13
115212,33302,83.09,2024-03-13
115213,2953,92.96,2023-08-14
115214,24986,73.85,2024-11-06
115215,3065,184.62,2023-08-10
115216,1138,21.61,2024-09-24
115217,2971,166.12,2024-10-17
115218,37971,13.56,2023-05-28
115219,35552,151.41,2022-12-30
115220,29993,136.48,2023-04-08
115221,16082,166.47,2023-09-30
115222,21319,195.88,2023-02-16
115223,11932,192.94,2024-01-25
115224,40015,173.37,2023-04-23
115225,8172,163.9,2024-12-25
115226,34907,75.28,2024-06-02
115227,526,17.34,2023-08-14
115228,17308,119.65,2022-12-24
115229,27533,79.14,2024-06-11
115230,25253,29.09,2023-02-26
115231,25052,16.93,2023-12-13
115232,14573,123.99,2024-04-08
115233,32871,150.58,2023-09-20
115234,48689,182.87,2022-12-02
115235,2473,166.56,2023-01-25
115236,22769,87.71,2024-01-31
115237,48948,198.25,2023-08-22
115238,35859,66.3,2023-08-04
115239,14379,24.78,2022-03-11
115240,22751,87.48,2023-12-29
115241,22551,171.19,2023-07-25
115242,23138,88.12,2023-08-10
115243,29738,168.85,2023-04-03
115244,28098,102,2024-03-06
115245,46783,141.74,2022-12-13
115246,17849,140.65,2023-12-22
115247,38870,119.23,2025-02-03
115248,23054,135.04,2024-11-26
115249,21711,50.07,2023-03-20
115250,471,156.38,2022-10-09
115251,6175,143.73,2023-11-11
115252,13630,25.81,2023-01-28
115253,18616,171.77,2024-04-01
115254,30517,19.68,2023-04-17
115255,1541,125.81,2024-05-09
115256,47980,189.07,2024-02-23
115257,5542,34.78,2023-12-05
115258,20509,185.17,2023-01-24
115259,45848,106.16,2023-06-19
115260,36219,83.29,2022-09-23
115261,20465,40.92,2023-01-14
115262,34371,64.34,2022-05-18
115263,8073,30.45,2023-02-05
115264,16558,65.73,2022-08-27
115265,4259,85.68,2023-06-19
115266,48784,37.49,2023-05-28
115267,44781,12.9,2023-06-23
115268,10022,196.67,2023-10-20
115269,15274,171.9,2024-08-09
115270,47115,12.86,2024-11-30
115271,27441,11.02,2022-07-04
115272,3849,199.21,2023-08-03
115273,555,115.16,2025-01-25
115274,46304,158.37,2023-05-25
115275,13479,189.66,2022-05-30
115276,30945,100.48,2022-08-05
115277,48485,179.63,2023-05-15
115278,10990,66.87,2022-09-21
115279,22625,112.17,2024-02-21
115280,21281,78.79,2024-08-26
115281,1011,129.06,2024-05-13
115282,42254,197.77,2023-10-17
115283,34756,29.9,2022-03-23
115284,28445,54.74,2023-07-09
115285,38535,55.41,2024-11-09
115286,35879,77.69,2022-08-21
115287,2255,136.91,2022-12-04
115288,23862,177.61,2024-03-25
115289,5737,88.28,2024-04-08
115290,467,155.3,2023-01-10
115291,43325,91.23,2025-02-11
115292,48067,172.28,2022-08-22
115293,18237,43.11,2024-11-22
115294,8927,142.75,2023-12-14
115295,4894,147.52,2023-09-04
115296,41506,79.45,2024-08-15
115297,15007,100.53,2025-02-27
115298,26361,76.21,2025-02-02
115299,15412,179.12,2022-07-10
115300,8499,40.64,2024-03-10
115301,24801,127.48,2023-03-22
