subscription_id,customer_id,plan_type,start_date,end_date,status
4124,4260,Basic,2022-06-12,2027-01-26,Active
4125,23701,Premium,2022-06-19,,Canceled
4126,4648,Standard,2024-02-22,,Active
4127,35961,Standard,2022-10-05,,Active
4128,42321,Basic,2024-11-11,2025-05-05,Active
4129,45407,Standard,2023-07-22,2026-10-09,Active
4130,8912,Premium,2024-03-07,2026-11-10,Canceled
4131,29003,Basic,2023-01-06,,Active
4132,35927,Basic,2024-05-28,,Canceled
4133,49905,Standard,2022-04-06,2025-05-10,Active
4134,29542,Standard,2022-07-22,,Canceled
4135,45670,Standard,2023-02-10,2026-09-26,Active
4136,44605,Premium,2023-06-04,2026-08-23,Active
4137,10152,Basic,2023-08-27,2025-10-29,Canceled
4138,25160,Standard,2024-08-23,2025-06-12,Active
4139,23040,Standard,2023-10-14,2025-04-22,Active
4140,21940,Standard,2024-09-16,2026-05-06,Active
4141,6041,Standard,2022-12-16,2025-07-28,Active
4142,27869,Basic,2022-04-17,,Canceled
4143,19038,Basic,2024-08-26,,Active
4144,44902,Basic,2024-06-05,,Canceled
4145,6320,Basic,2023-10-11,2025-07-21,Active
4146,47945,Standard,2022-10-12,2027-02-20,Active
4147,34243,Premium,2023-04-26,2026-04-24,Active
4148,46276,Standard,2023-09-22,2025-12-02,Canceled
4149,39658,Basic,2023-09-06,2026-09-27,Active
4150,39349,Premium,2024-05-31,2026-11-23,Active
4151,30178,Premium,2024-09-16,2025-04-24,Active
4152,42517,Basic,2022-06-30,2027-03-02,Active
4153,2973,Basic,2023-04-02,2025-05-30,Active
4154,21580,Basic,2022-10-15,2025-09-30,Canceled
4155,23910,Basic,2023-02-15,,Active
4156,32169,Basic,2023-02-07,2026-10-17,Canceled
4157,48159,Basic,2023-10-26,2025-05-06,Canceled
4158,12164,Standard,2023-12-30,,Active
4159,33923,Basic,2022-10-12,2025-12-19,Active
4160,5517,Basic,2023-04-05,2025-09-06,Active
4161,34458,Standard,2023-06-09,2026-01-09,Canceled
4162,20826,Basic,2023-03-05,2026-04-01,Active
4163,30129,Basic,2022-06-14,2025-06-15,Active
4164,32774,Basic,2025-01-20,,Active
4165,7050,Premium,2022-10-07,,Active
4166,33604,Basic,2024-01-13,2026-02-21,Active
4167,32371,Basic,2023-01-24,2025-05-07,Active
4168,27165,Standard,2022-04-04,2025-08-05,Canceled
4169,37502,Standard,2023-10-10,2025-10-12,Canceled
4170,17883,Standard,2023-04-26,2025-10-19,Active
4171,23938,Basic,2024-08-27,2025-12-06,Canceled
4172,29411,Standard,2022-09-25,2026-04-07,Active
4173,18874,Standard,2023-06-04,2027-01-19,Canceled
4174,9544,Basic,2023-11-27,2027-02-26,Active
4175,5901,Basic,2024-02-03,2026-07-16,Canceled
4176,32418,Basic,2024-04-13,2025-07-01,Active
4177,25,Basic,2023-05-04,2026-08-06,Active
4178,48369,Basic,2022-11-16,2025-05-10,Active
4179,32082,Basic,2024-04-17,,Active
4180,251,Standard,2022-07-12,,Canceled
4181,8534,Premium,2022-12-20,2026-09-26,Canceled
4182,19787,Basic,2023-07-27,2026-07-19,Active
4183,31352,Premium,2022-10-02,,Canceled
4184,40500,Standard,2024-01-30,2025-07-25,Active
4185,46476,Premium,2025-01-17,2025-03-22,Active
4186,32568,Basic,2022-04-20,2025-03-26,Active
4187,28517,Premium,2022-03-19,2025-06-11,Active
4188,29866,Premium,2022-07-20,2026-05-27,Active
4189,29485,Standard,2022-12-11,2026-10-10,Canceled
4190,1608,Basic,2023-02-11,,Active
4191,19780,Standard,2022-09-07,2025-06-09,Active
4192,16244,Basic,2024-09-03,2026-10-22,Active
4193,12854,Basic,2022-07-19,,Active
4194,33122,Premium,2024-07-24,,Canceled
4195,6968,Standard,2022-08-06,2025-07-07,Active
4196,821,Basic,2022-06-05,,Active
4197,14052,Standard,2024-04-24,2027-01-30,Canceled
4198,13703,Basic,2024-09-22,,Active
4199,30501,Standard,2024-06-20,2026-08-30,Active
4200,13977,Basic,2022-09-23,2026-11-26,Active
4201,17223,Premium,2024-12-24,2026-07-16,Active
4202,35010,Standard,2023-01-11,2025-07-15,Active
4203,35140,Standard,2024-03-16,2025-07-12,Active
4204,37025,Basic,2023-10-13,2027-01-04,Active
4205,26800,Basic,2024-01-21,2027-01-31,Canceled
4206,35610,Basic,2023-02-08,2025-09-20,Canceled
4207,49370,Premium,2024-12-11,2026-01-10,Active
4208,15452,Premium,2023-05-04,2026-03-19,Canceled
4209,39189,Basic,2023-03-14,2025-04-06,Active
4210,17366,Basic,2022-04-17,,Canceled
4211,14989,Premium,2022-12-28,2025-03-15,Active
4212,46797,Standard,2023-02-11,,Active
4213,30930,Premium,2024-07-12,2026-06-12,Active
4214,9651,Basic,2024-03-12,2026-02-06,Canceled
4215,13002,Basic,2022-07-13,,Active
4216,9997,Premium,2024-12-20,2026-10-16,Canceled
4217,48619,Standard,2023-12-04,,Active
4218,25500,Standard,2024-07-02,2026-04-10,Canceled
4219,20403,Standard,2022-04-12,2025-12-07,Active
4220,7429,Standard,2023-11-23,2025-09-26,Active
4221,32010,Premium,2024-05-06,2026-12-15,Active
4222,28695,Basic,2022-10-28,2026-09-21,Active
4223,3567,Standard,2024-10-02,,Active
4224,48178,Basic,2024-12-17,2027-02-11,Active
4225,7037,Premium,2024-11-17,2025-11-11,Active
4226,37566,Standard,2024-07-13,,Canceled
4227,21815,Basic,2024-01-25,2026-05-15,Active
4228,21688,Standard,2022-10-12,2026-04-06,Active
4229,40368,Basic,2024-06-23,,Canceled
4230,4156,Standard,2023-04-19,,Active
4231,8877,Premium,2022-12-14,,Active
4232,42615,Basic,2022-07-25,2026-08-31,Active
4233,35949,Basic,2023-08-09,,Active
4234,31130,Basic,2023-12-17,2026-07-17,Active
4235,45641,Basic,2025-03-08,2025-06-20,Active
4236,15549,Premium,2023-09-13,,Active
4237,31187,Basic,2024-12-29,2025-03-28,Canceled
4238,12902,Premium,2023-05-16,2025-08-08,Active
4239,9709,Standard,2023-08-08,2027-01-16,Active
4240,49365,Standard,2024-12-25,,Active
4241,9024,Premium,2023-07-14,,Active
4242,5937,Premium,2023-01-19,2026-09-09,Active
4243,3339,Basic,2022-10-13,2025-11-15,Active
4244,37365,Basic,2023-06-01,2026-02-06,Active
4245,38329,Standard,2023-07-08,2025-10-05,Active
4246,21447,Premium,2024-06-25,,Active
4247,40342,Standard,2023-03-14,2026-04-17,Active
4248,31405,Basic,2024-02-10,2025-09-18,Active
4249,49752,Basic,2024-01-17,2026-10-22,Canceled
4250,44031,Premium,2023-05-30,,Canceled
4251,25013,Basic,2024-07-29,2026-12-29,Active
4252,21739,Basic,2025-01-10,2025-05-07,Active
4253,4633,Basic,2022-03-20,2025-12-04,Active
4254,27453,Premium,2022-06-22,,Active
4255,4620,Basic,2024-12-23,2025-12-28,Canceled
4256,38100,Basic,2022-10-21,,Active
4257,17410,Basic,2025-01-31,2026-01-12,Active
4258,6252,Basic,2025-03-03,2026-06-19,Active
4259,34297,Standard,2023-02-05,2026-12-09,Canceled
4260,42946,Standard,2022-06-02,,Active
4261,3892,Standard,2023-09-08,2026-05-06,Active
4262,20145,Standard,2022-07-08,2026-03-04,Active
4263,33278,Basic,2024-04-29,2027-02-12,Active
4264,9722,Basic,2024-10-18,2025-06-16,Active
4265,39939,Basic,2024-02-28,,Active
4266,45723,Standard,2023-11-05,2025-11-24,Canceled
4267,23542,Basic,2023-03-09,,Active
4268,43599,Premium,2024-09-16,2025-10-07,Active
4269,35452,Standard,2024-03-11,,Canceled
4270,10674,Premium,2025-03-09,2026-12-29,Canceled
4271,2987,Premium,2024-01-17,2026-04-30,Active
4272,1694,Standard,2022-09-09,2026-06-23,Active
4273,39434,Basic,2024-03-13,2026-03-13,Canceled
4274,34500,Premium,2023-06-13,,Canceled
4275,46958,Standard,2024-04-22,2026-05-04,Active
4276,34922,Basic,2023-11-22,,Active
4277,49091,Basic,2022-08-10,2026-06-25,Active
4278,8616,Premium,2023-07-15,,Active
4279,21041,Basic,2022-09-15,2026-09-14,Canceled
4280,229,Standard,2022-10-10,2025-08-20,Active
4281,1577,Standard,2023-11-04,2025-04-04,Active
4282,33911,Basic,2023-06-27,2026-12-10,Active
4283,37435,Standard,2022-11-09,,Canceled
4284,13210,Premium,2023-05-07,2025-03-12,Active
4285,3351,Standard,2023-09-27,,Canceled
4286,18661,Basic,2022-04-27,2026-12-23,Active
4287,10814,Basic,2023-04-02,,Active
4288,974,Basic,2023-11-30,2025-10-07,Canceled
4289,42458,Standard,2024-07-05,2027-02-07,Active
4290,42709,Basic,2023-07-18,,Active
4291,49768,Basic,2023-11-23,2026-04-09,Canceled
4292,40033,Standard,2024-07-12,2025-10-22,Active
4293,38704,Premium,2024-02-15,2026-01-10,Active
4294,32801,Premium,2024-05-31,2026-04-07,Active
4295,38459,Standard,2024-10-10,2025-05-06,Active
4296,41869,Standard,2023-06-29,2027-01-01,Active
4297,27004,Basic,2023-10-09,2026-08-12,Canceled
4298,22690,Premium,2023-08-30,2025-07-21,Active
4299,13014,Basic,2024-05-08,,Active
4300,49773,Premium,2023-09-01,2025-07-29,Active
4301,25663,Basic,2023-02-20,2025-05-03,Active
4302,38396,Basic,2023-10-19,2025-07-11,Active
4303,28664,Premium,2024-09-07,,Active
4304,21066,Basic,2023-03-15,2026-12-01,Canceled
4305,39224,Standard,2025-01-30,2026-03-05,Active
4306,24338,Standard,2024-08-04,2026-01-22,Active
4307,39655,Premium,2024-04-21,2026-04-29,Active
4308,47858,Standard,2022-11-25,2027-01-12,Active
4309,850,Premium,2023-06-19,2025-10-23,Active
4310,40312,Basic,2022-11-24,2027-02-17,Active
4311,42964,Basic,2022-03-24,2025-10-06,Active
4312,17592,Standard,2024-11-22,,Canceled
4313,25332,Basic,2023-07-30,,Active
4314,38402,Basic,2023-05-05,2025-07-16,Active
4315,45824,Standard,2025-02-21,2026-02-21,Active
4316,17344,Premium,2024-06-10,,Canceled
4317,3515,Basic,2024-02-18,2026-06-03,Active
4318,46572,Basic,2024-01-25,,Active
4319,9817,Basic,2023-09-28,2026-01-06,Active
4320,9855,Standard,2024-04-24,2027-02-13,Active
4321,2545,Basic,2024-09-03,2025-06-19,Active
4322,16805,Basic,2022-09-19,2025-09-18,Canceled
4323,44749,Basic,2022-07-19,2025-11-15,Active
4324,39286,Basic,2022-07-04,2026-12-08,Active
4325,8772,Standard,2023-10-11,2025-12-04,Active
4326,6623,Basic,2022-11-21,2025-08-22,Canceled
4327,14623,Basic,2023-11-15,2026-02-20,Active
4328,20740,Standard,2022-05-29,2026-04-10,Active
4329,2299,Premium,2024-03-22,2026-01-14,Canceled
4330,18766,Basic,2024-04-01,,Active
4331,5044,Premium,2024-11-19,,Active
4332,37218,Basic,2025-02-27,,Canceled
4333,44784,Premium,2024-10-27,2026-02-01,Active
4334,40662,Basic,2023-05-29,,Active
4335,13499,Basic,2023-02-07,2026-08-09,Active
4336,3360,Premium,2025-01-13,2026-12-04,Active
4337,20000,Basic,2024-04-21,,Canceled
4338,18906,Basic,2024-06-21,2026-02-20,Active
4339,2882,Premium,2024-05-31,,Canceled
4340,36652,Standard,2022-05-29,2025-11-26,Canceled
4341,30247,Premium,2022-06-30,,Active
4342,20821,Basic,2023-07-17,,Canceled
4343,23665,Standard,2024-12-28,,Active
4344,24894,Premium,2023-07-06,2025-07-19,Canceled
4345,25521,Premium,2023-09-30,2026-07-14,Active
4346,42070,Basic,2022-07-17,,Active
4347,27159,Standard,2025-02-14,,Active
4348,40769,Basic,2023-09-07,,Active
4349,8745,Basic,2022-09-13,,Active
4350,45368,Premium,2024-05-14,,Active
4351,19298,Basic,2022-05-23,2026-12-11,Active
4352,49759,Basic,2023-05-13,2025-04-19,Active
4353,18650,Basic,2023-12-07,2027-02-06,Active
4354,41166,Basic,2022-10-22,2026-07-17,Active
4355,29662,Premium,2024-06-27,2025-10-28,Active
4356,39662,Basic,2023-03-05,,Canceled
4357,21684,Standard,2023-09-13,2026-04-20,Active
4358,2785,Standard,2024-08-23,2025-05-14,Active
4359,2061,Basic,2024-04-18,2026-08-27,Active
4360,732,Basic,2023-11-12,2026-12-18,Active
4361,21111,Premium,2022-06-29,2025-07-04,Canceled
4362,46738,Basic,2024-09-17,,Active
4363,46502,Basic,2024-10-18,2025-11-17,Canceled
4364,19900,Basic,2023-04-11,2027-02-12,Active
4365,34249,Basic,2022-07-18,2025-06-19,Active
4366,26438,Basic,2024-06-09,2025-10-22,Active
4367,3034,Standard,2022-06-19,,Active
4368,7978,Standard,2025-01-18,,Active
4369,16606,Basic,2023-07-26,2025-06-11,Active
4370,20838,Basic,2023-06-04,2026-12-02,Canceled
4371,3947,Basic,2023-09-09,2026-08-20,Active
4372,6178,Basic,2025-02-17,,Canceled
4373,28667,Premium,2024-07-18,2026-05-09,Active
4374,29780,Premium,2022-03-23,2025-09-08,Active
4375,49579,Standard,2022-06-20,2025-12-05,Canceled
4376,47320,Standard,2024-01-16,,Active
4377,42341,Basic,2023-09-20,2026-03-07,Active
4378,7656,Standard,2024-08-23,2025-11-26,Canceled
4379,13179,Standard,2024-01-09,2025-12-07,Active
4380,45785,Basic,2024-05-11,2027-02-12,Active
4381,1838,Basic,2023-12-24,2025-09-04,Active
4382,31942,Basic,2024-01-08,,Active
4383,21122,Basic,2023-05-20,,Canceled
4384,48334,Basic,2025-03-07,2026-10-15,Canceled
4385,8809,Basic,2023-06-24,,Active
4386,28545,Basic,2023-08-21,2027-02-15,Active
4387,26042,Basic,2023-11-22,2026-12-16,Canceled
4388,1663,Premium,2024-09-03,2025-12-10,Canceled
4389,25790,Premium,2025-01-30,,Active
4390,13318,Basic,2022-10-19,2027-02-09,Active
4391,22852,Basic,2023-12-30,2026-09-09,Active
4392,47312,Basic,2023-06-16,2026-01-15,Active
4393,43162,Standard,2023-06-05,2026-06-08,Canceled
4394,36246,Standard,2023-06-22,,Canceled
4395,38961,Basic,2022-11-23,,Canceled
4396,576,Basic,2023-10-05,2026-07-29,Active
4397,10732,Standard,2024-07-01,2025-12-04,Active
4398,36034,Basic,2023-10-25,2026-10-22,Canceled
4399,49322,Basic,2022-12-13,2025-07-12,Active
4400,8185,Basic,2024-03-10,2026-11-28,Active
4401,24944,Premium,2022-04-14,2026-11-17,Canceled
4402,14792,Basic,2022-04-27,2026-12-05,Active
4403,17786,Premium,2023-06-15,2026-02-23,Active
4404,26247,Basic,2023-03-16,2026-05-22,Active
4405,27420,Premium,2024-01-09,2025-12-30,Canceled
4406,31075,Premium,2022-08-09,2026-07-07,Active
4407,25897,Standard,2023-10-06,,Canceled
4408,39820,Basic,2024-06-01,2027-01-21,Active
4409,10283,Basic,2024-10-09,,Active
4410,3955,Premium,2022-10-29,2025-08-07,Active
4411,35350,Standard,2023-01-05,,Active
4412,3511,Standard,2024-08-28,,Active
4413,7592,Standard,2023-12-04,2025-07-19,Active
4414,7080,Standard,2024-07-20,2027-02-06,Active
4415,23362,Basic,2022-09-25,2027-02-14,Canceled
4416,36161,Premium,2024-12-19,,Active
4417,13927,Standard,2023-01-31,2025-11-17,Active
4418,5718,Basic,2023-06-15,,Active
4419,42994,Basic,2024-09-24,,Active
4420,19970,Premium,2022-05-03,2026-07-18,Active
4421,13505,Basic,2023-02-22,,Canceled
4422,37760,Standard,2024-06-09,,Canceled
4423,6630,Premium,2024-11-24,2025-09-11,Active
4424,8993,Standard,2022-11-18,2025-05-05,Active
4425,37038,Premium,2023-09-03,2025-04-10,Active
4426,2776,Basic,2023-05-21,,Active
4427,36763,Basic,2023-02-18,2025-11-26,Active
4428,22479,Basic,2023-10-21,,Active
4429,48529,Standard,2025-02-11,2025-08-31,Canceled
4430,1432,Standard,2024-05-26,2025-08-18,Active
4431,4713,Basic,2023-10-31,2026-08-21,Active
4432,15562,Basic,2025-02-07,2026-10-14,Active
4433,11783,Basic,2023-03-21,2026-11-19,Active
4434,45876,Premium,2023-07-31,2026-06-02,Canceled
4435,19679,Basic,2022-10-10,2027-01-26,Canceled
4436,16752,Basic,2024-03-13,2026-10-11,Canceled
4437,13541,Standard,2023-05-06,2026-11-19,Canceled
4438,12508,Basic,2022-09-26,,Active
4439,15266,Basic,2024-07-21,2026-03-15,Active
4440,9407,Basic,2023-09-07,2026-01-09,Active
4441,46323,Standard,2023-02-04,2026-12-31,Canceled
4442,10924,Standard,2024-07-01,2025-05-05,Active
4443,32210,Standard,2024-10-31,2026-09-01,Active
4444,3997,Basic,2023-12-02,2025-05-09,Active
4445,25742,Premium,2022-10-05,2026-10-13,Active
4446,42753,Basic,2024-11-17,2026-01-20,Active
4447,24787,Premium,2023-12-21,,Active
4448,14495,Basic,2022-12-04,2026-10-23,Active
4449,31112,Standard,2024-03-30,2026-11-14,Active
4450,4326,Standard,2023-12-14,2025-08-06,Active
4451,46352,Basic,2024-09-22,2026-05-19,Active
4452,14604,Standard,2022-07-10,2025-10-27,Active
4453,37943,Standard,2023-07-29,2025-08-16,Active
4454,37210,Basic,2022-03-15,,Active
4455,24476,Premium,2024-10-05,2026-03-07,Canceled
4456,3970,Basic,2022-06-20,2026-02-13,Active
4457,43976,Basic,2024-11-06,,Active
4458,26485,Standard,2024-09-05,2027-02-25,Canceled
4459,39929,Basic,2023-03-18,2026-10-24,Canceled
4460,17316,Basic,2024-02-25,2026-08-15,Canceled
4461,47390,Basic,2024-05-21,2025-05-12,Active
4462,43216,Basic,2024-02-12,,Active
4463,19179,Premium,2024-02-19,2025-10-16,Canceled
4464,48037,Standard,2023-01-04,2026-02-04,Canceled
4465,35925,Standard,2022-05-08,2025-05-23,Active
4466,38702,Premium,2024-03-08,2025-03-10,Active
4467,27686,Standard,2025-01-24,2026-10-04,Active
4468,26913,Basic,2022-07-01,2026-04-24,Active
4469,9959,Standard,2023-12-01,2026-02-26,Canceled
4470,21431,Basic,2023-06-06,2026-11-18,Active
4471,18854,Basic,2022-07-27,2025-09-22,Canceled
4472,48281,Premium,2024-11-07,2025-03-26,Active
4473,10405,Premium,2022-07-14,2026-11-02,Active
4474,18560,Basic,2024-05-19,2025-10-09,Active
4475,7339,Standard,2023-09-22,2025-09-26,Canceled
4476,45026,Standard,2023-01-11,,Canceled
4477,12336,Basic,2024-11-26,,Active
4478,21269,Basic,2024-08-16,2025-11-17,Canceled
4479,12816,Standard,2024-11-30,2025-11-07,Canceled
4480,43192,Standard,2024-04-18,2025-06-14,Active
4481,43753,Standard,2024-08-23,2025-04-20,Canceled
4482,10594,Premium,2022-10-20,2026-10-30,Active
4483,48337,Basic,2022-12-09,2025-08-07,Active
4484,13563,Basic,2024-11-11,,Active
4485,5925,Basic,2023-01-15,2025-11-12,Canceled
4486,47715,Standard,2023-10-04,2026-03-14,Canceled
4487,40444,Basic,2022-08-08,2026-03-28,Active
4488,3783,Basic,2022-07-07,2025-03-20,Active
4489,47485,Basic,2024-06-08,2025-10-25,Active
4490,40330,Premium,2024-02-07,2026-12-20,Active
4491,38620,Standard,2022-03-28,2025-04-19,Active
4492,10684,Basic,2024-05-25,,Active
4493,39432,Basic,2023-07-18,,Active
4494,39714,Standard,2024-06-17,,Active
4495,28301,Basic,2022-04-08,2025-08-11,Active
4496,39264,Premium,2023-07-14,2026-03-30,Canceled
4497,17280,Basic,2022-07-01,2026-01-20,Active
4498,3615,Premium,2023-04-06,,Canceled
4499,36309,Premium,2025-02-07,2025-06-22,Active
4500,20581,Standard,2023-02-19,,Active
4501,36408,Premium,2023-01-12,2025-03-20,Active
4502,32402,Basic,2024-12-06,2026-02-10,Active
4503,1565,Basic,2024-01-29,,Active
4504,27315,Basic,2022-10-01,2026-01-26,Active
4505,19732,Standard,2023-06-02,2027-01-06,Active
4506,41041,Basic,2023-01-27,2026-12-22,Active
4507,16064,Premium,2023-09-15,2025-11-11,Canceled
4508,24326,Standard,2023-12-28,2026-03-09,Active
4509,22641,Basic,2022-07-08,2026-05-30,Active
4510,8082,Basic,2024-09-30,,Canceled
4511,49564,Standard,2022-03-20,2025-05-27,Active
4512,23031,Standard,2025-02-25,2025-10-18,Canceled
4513,2585,Premium,2024-03-30,2025-12-24,Active
4514,40486,Basic,2022-06-27,2025-11-30,Canceled
4515,43297,Standard,2023-03-06,2025-10-20,Active
4516,250,Basic,2025-03-06,2025-03-27,Canceled
4517,34378,Basic,2024-06-26,2025-05-08,Active
4518,33291,Basic,2022-04-25,2027-03-01,Active
4519,36104,Basic,2022-12-15,2026-08-04,Canceled
4520,33982,Premium,2024-06-09,2027-03-09,Active
4521,20933,Standard,2022-05-10,,Active
4522,29673,Premium,2023-12-21,2026-11-15,Canceled
4523,13499,Standard,2024-08-25,2026-05-13,Active
4524,10191,Standard,2024-10-04,2026-03-25,Active
4525,13099,Standard,2022-04-03,2025-03-20,Active
4526,1630,Basic,2024-01-14,2027-02-28,Canceled
4527,43599,Basic,2024-04-02,2027-03-05,Active
4528,19865,Basic,2022-10-09,,Active
4529,39036,Premium,2025-02-12,2026-07-19,Active
4530,41859,Premium,2024-12-01,2025-12-10,Canceled
4531,4758,Standard,2024-01-30,2025-08-14,Active
4532,38650,Basic,2023-08-20,2026-08-20,Active
4533,24034,Basic,2024-01-10,,Active
4534,19906,Basic,2022-12-25,,Active
4535,44399,Basic,2024-08-08,2025-06-14,Active
4536,11252,Premium,2022-03-23,2027-02-15,Canceled
4537,32849,Basic,2024-02-19,,Active
4538,29834,Basic,2023-12-23,2025-10-01,Active
4539,47577,Premium,2023-08-30,2025-05-29,Active
4540,15425,Premium,2024-08-18,2026-06-15,Active
4541,39883,Premium,2023-07-28,,Active
4542,18016,Premium,2022-11-06,2026-09-26,Active
4543,26302,Basic,2023-09-01,2026-04-01,Canceled
4544,23191,Basic,2022-04-03,2025-10-24,Canceled
4545,16844,Standard,2024-01-15,,Canceled
4546,2716,Standard,2024-09-28,2027-01-25,Active
4547,35495,Basic,2023-08-11,,Canceled
4548,37527,Standard,2023-08-17,2025-10-31,Active
4549,23176,Standard,2023-11-05,2026-03-22,Active
4550,35321,Basic,2024-02-22,2026-03-09,Active
4551,41293,Standard,2023-02-24,2025-06-08,Active
4552,2230,Basic,2022-04-25,,Active
4553,45339,Basic,2024-11-17,,Active
4554,6959,Basic,2024-04-20,2027-01-18,Canceled
4555,44659,Standard,2022-10-18,2025-08-08,Active
4556,40210,Basic,2023-10-09,2027-02-15,Active
4557,9740,Premium,2024-02-29,2026-11-16,Active
4558,46171,Basic,2023-01-27,,Canceled
4559,13788,Standard,2024-08-27,2026-06-18,Active
4560,44433,Standard,2022-04-14,,Active
4561,43535,Basic,2023-05-01,2026-07-28,Active
4562,49972,Premium,2023-11-15,2026-11-03,Canceled
4563,33860,Basic,2022-04-25,2025-04-07,Canceled
4564,35064,Basic,2023-06-17,2027-02-12,Active
4565,46856,Basic,2023-04-24,2026-07-28,Canceled
